system	feature	relative_time_ms	estimate	SE	z	p_value	CI95_low	CI95_high	SESOI_lower	SESOI_upper	TOST_p_lower	TOST_p_upper	TOST_p	TOST_equivalent_alpha_0_05	p_Bonferroni_within_trajectory	p_BH_global	TOST_p_Bonferroni_within_trajectory	TOST_p_BH_global	predefined_followup_significant	SESOI_equivalent	followup_classification
A01	flux	-10	0.0217216482514443	0.01037111393921	2.0944373361208	0.0362210397511625	0.00139463845103138	0.0420486580518572	-0.1	0.1	0	2.21457594237882e-14	2.21457594237882e-14	TRUE	0.2897683180093	0.0657436680414936	1.77166075390306e-13	1.2253657424368e-13	FALSE	TRUE	NOT_SIGNIFICANT
A01	flux	-5	0.0456762837007249	0.0112173552891842	4.07192983757643	4.66252252448634e-05	0.023690671332134	0.0676618960693158	-0.1	0.1	0	6.40022158240975e-07	6.40022158240975e-07	TRUE	0.000373001801958907	0.000142293477648447	5.1201772659278e-06	1.32504587448327e-06	TRUE	TRUE	SIGNIFICANT
A01	flux	0	0.0441434237075006	0.0108421053858468	4.0714807813181	4.6715217190245e-05	0.0228932876346532	0.065393559780348	-0.1	0.1	0	1.28985231341943e-07	1.28985231341943e-07	TRUE	0.00037372173752196	0.000142293477648447	1.03188185073554e-06	2.83660467266514e-07	TRUE	TRUE	SIGNIFICANT
A01	flux	5	0.0348213462144629	0.0108421053858467	3.21167752712669	0.00131962409579336	0.0135712101416157	0.0560714822873101	-0.1	0.1	0	9.18373435290382e-10	9.18373435290382e-10	TRUE	0.0105569927663469	0.00325302684079293	7.34698748232306e-09	2.56177853002054e-09	TRUE	TRUE	SIGNIFICANT
A01	flux	10	0.029363864073107	0.0112173552891844	2.61771721730338	0.00885201285828223	0.00737825170451579	0.0513494764416982	-0.1	0.1	0	1.51691421596194e-10	1.51691421596194e-10	TRUE	0.0708161028662578	0.0184707354916913	1.21353137276955e-09	4.67421240965016e-10	FALSE	TRUE	NOT_SIGNIFICANT
A01	flux	15	0.0301026901792489	0.0103711139392096	2.90255129349616	0.00370136540473562	0.00977568037883671	0.050429699979661	-0.1	0.1	0	7.9403707044981e-12	7.9403707044981e-12	TRUE	0.029610923237885	0.00810629613433834	6.35229656359848e-11	2.92249755096111e-11	TRUE	TRUE	SIGNIFICANT
A01	flux	20	0.034972490101939	0.0143767600542697	2.432571036167	0.0149920504141377	0.00679455818119641	0.0631504220226817	-0.1	0.1	0	3.04703502781073e-06	3.04703502781073e-06	TRUE	0.119936403313102	0.0298713786447105	2.43762802224858e-05	5.98121690644329e-06	FALSE	TRUE	NOT_SIGNIFICANT
A01	tilt	-20	0.120876041294892	0.0136258212744253	8.87110133477002	7.24260096931822e-19	0.0941699223372386	0.147582160252545	-0.1	0.1	0	0.937250400521552	0.937250400521552	FALSE	6.5183408723864e-18	7.38520451000948e-18	1	1	TRUE	FALSE	SIGNIFICANT
A01	tilt	-15	0.0882065376359927	0.00901003766898414	9.78980786502503	1.2453230111882e-22	0.0705471883054346	0.105865886966551	-0.1	0.1	0	0.0952799010278993	0.0952799010278993	FALSE	1.12079071006938e-21	1.65005298982437e-21	0.857519109251094	0.117711765838663	TRUE	FALSE	SIGNIFICANT
A01	tilt	-10	0.0470166326566379	0.0107915594929012	4.35679687329396	1.31979643801823e-05	0.0258655647135301	0.0681677005997457	-0.1	0.1	0	4.56068863335936e-07	4.56068863335936e-07	TRUE	0.000118781679421641	4.39932146006077e-05	4.10461977002342e-06	9.5919245066685e-07	TRUE	TRUE	SIGNIFICANT
A01	tilt	-5	-0.0057800569800075	0.00884442671423299	-0.653525340506907	0.513417658285126	-0.0231148148038081	0.0115547008437931	-0.1	0.1	0	2.87530143266353e-33	2.87530143266353e-33	TRUE	1	0.606038661227432	2.58777128939718e-32	1.69323306590186e-31	FALSE	TRUE	NOT_SIGNIFICANT
A01	tilt	0	-0.0515338426762949	0.0109513547539753	-4.7057048040187	2.52990376728165e-06	-0.0729981035760081	-0.0300695817765817	-0.1	0.1	4.80905152266953e-06	7.62235842232605e-44	4.80905152266953e-06	TRUE	2.27691339055348e-05	9.12142174598146e-06	4.32814637040258e-05	9.30217995260894e-06	TRUE	TRUE	SIGNIFICANT
A01	tilt	5	-0.0731518276660033	0.00884442671423304	-8.27095186941654	1.32893695073763e-16	-0.090486585489804	-0.0558170698422026	-0.1	0.1	0.00120027424523006	1.20252887488224e-85	0.00120027424523006	TRUE	1.19604325566387e-15	1.17389430648491e-15	0.0108024682070705	0.00183857037564142	TRUE	TRUE	SIGNIFICANT
A01	tilt	10	-0.0815043544431055	0.010791559492901	-7.55260205874055	4.26647073664045e-14	-0.102655422386213	-0.0603532864999982	-0.1	0.1	0.0432736168157081	8.84072561725095e-64	0.0432736168157081	TRUE	3.83982366297641e-13	3.23032784345634e-13	0.389462551341373	0.0551322521930896	TRUE	FALSE	SIGNIFICANT
A01	tilt	15	-0.0910927420904181	0.00901003766898439	-10.1101399835419	4.98130510821048e-24	-0.108752091420977	-0.0734333927598595	-0.1	0.1	0.161431217595088	3.95428298890846e-100	0.161431217595088	FALSE	4.48317459738943e-23	7.13538299284204e-23	1	0.194451239375901	TRUE	FALSE	SIGNIFICANT
A01	tilt	20	-0.102978976785938	0.0136258212744281	-7.55763448763276	4.10465539592222e-14	-0.129685095743597	-0.0762728578282795	-0.1	0.1	0.586529815285839	1.73283250781553e-50	0.586529815285839	FALSE	3.69418985633e-13	3.15285124614315e-13	1	0.651699794762043	TRUE	FALSE	SIGNIFICANT
A02	centroid	-20	0.0365935573717577	0.0158307968498092	2.31154235121137	0.0208029166939357	0.00556576569956143	0.0676213490439539	-0.1	0.1	0	3.09747740964746e-05	3.09747740964746e-05	TRUE	0.187226250245421	0.0399476298832823	0.000278772966868271	5.49051179636506e-05	FALSE	TRUE	NOT_SIGNIFICANT
A02	centroid	-15	0.0220568702763146	0.010468071837587	2.1070614167087	0.0351122562294893	0.00153982648706601	0.0425739140655631	-0.1	0.1	0	4.81807259352184e-14	4.81807259352184e-14	TRUE	0.316010306065404	0.0643927190367797	4.33626533416966e-13	2.40903629676092e-13	FALSE	TRUE	NOT_SIGNIFICANT
A02	centroid	-10	0.0129057988109074	0.0125378854297305	1.02934413328618	0.303317991461737	-0.0116680050736538	0.0374796026954686	-0.1	0.1	0	1.8725323792537e-12	1.8725323792537e-12	TRUE	1	0.401896338686802	1.68527914132833e-11	7.57589435881268e-12	FALSE	TRUE	NOT_SIGNIFICANT
A02	centroid	-5	0.0111882004676563	0.0102756611690506	1.08880589614557	0.276239490983119	-0.00895172534101955	0.0313281262763321	-0.1	0.1	0	2.73952274275232e-18	2.73952274275232e-18	TRUE	1	0.371591193454449	2.46557046847709e-17	2.38024107157169e-17	FALSE	TRUE	NOT_SIGNIFICANT
A02	centroid	0	0.00560090018701844	0.0127235392897574	0.440199857875021	0.659792362670343	-0.0193367785767864	0.0305385789508233	-0.1	0.1	0	5.88933663195057e-14	5.88933663195057e-14	TRUE	1	0.731633767007191	5.30040296875551e-13	2.91714805134e-13	FALSE	TRUE	NOT_SIGNIFICANT
A02	centroid	5	-0.0128657185404121	0.0102756611690506	-1.25205749087587	0.210548915884908	-0.033005644349088	0.0072742072682638	-0.1	0.1	0	2.28659347620045e-28	2.28659347620045e-28	TRUE	1	0.29443515941689	2.0579341285804e-27	7.1287914258014e-27	FALSE	TRUE	NOT_SIGNIFICANT
A02	centroid	10	-0.0306960054718302	0.0125378854297304	-2.44826016666593	0.0143547961434944	-0.0552698093563913	-0.00612220158726905	-0.1	0.1	1.62351653232307e-08	9.62498363961489e-26	1.62351653232307e-08	TRUE	0.12919316529145	0.0287095922869888	1.46116487909076e-07	3.94708147766618e-08	FALSE	TRUE	NOT_SIGNIFICANT
A02	centroid	15	-0.0335827630587601	0.010468071837587	-3.20811354562707	0.00133608737653851	-0.0540998068480085	-0.0130657192695116	-0.1	0.1	1.11397779889444e-10	1.35401789303634e-37	1.11397779889444e-10	TRUE	0.0120247863888466	0.00327836254428431	1.002580019005e-09	3.47298960831796e-10	TRUE	TRUE	SIGNIFICANT
A02	centroid	20	-0.0265778712822547	0.0158307968498108	-1.67887135021712	0.0931771192274436	-0.057605662954454	0.00444992038994449	-0.1	0.1	1.75957903236768e-06	6.44341150228875e-16	1.75957903236768e-06	TRUE	0.838594073046992	0.148299919491126	1.58362112913091e-05	3.53248820891996e-06	FALSE	TRUE	NOT_SIGNIFICANT
A02	cpps	-20	0.00217780703078069	0.0335711405462271	0.0648714042879143	0.948276388693853	-0.0636204193597566	0.067976033421318	-0.1	0.1	0.00116874955882362	0.00178484944194675	0.00178484944194675	TRUE	1	0.962809360168088	0.0160636449775208	0.00270277201209079	FALSE	TRUE	NOT_SIGNIFICANT
A02	cpps	-15	0.0013479473865888	0.0221988263914765	0.0607215608076635	0.951580960321404	-0.0421609528397624	0.04485684761294	-0.1	0.1	2.49195113155576e-06	4.41464723876094e-06	4.41464723876094e-06	TRUE	1	0.964317225564712	3.97318251488485e-05	8.60206998729154e-06	FALSE	TRUE	NOT_SIGNIFICANT
A02	cpps	-10	0.002520457089939	0.0265881192151771	0.0947963663597637	0.924476573100821	-0.0495912989884655	0.0546322131683435	-0.1	0.1	5.76582655815727e-05	0.000123051264099758	0.000123051264099758	TRUE	1	0.942254968737375	0.00110746137689782	0.000209029390938692	FALSE	TRUE	NOT_SIGNIFICANT
A02	cpps	-5	0.00569283710653939	0.021790796040426	0.261249616396671	0.793900017893912	-0.0370163383271536	0.0484020125402324	-0.1	0.1	6.16240488415798e-07	7.52880748561414e-06	7.52880748561414e-06	TRUE	1	0.844913673662195	6.77592673705273e-05	1.4149886409133e-05	FALSE	TRUE	NOT_SIGNIFICANT
A02	cpps	0	0.00284311487476204	0.0269818209275442	0.105371497438843	0.916081031881963	-0.0500402823805337	0.0557265121300578	-0.1	0.1	6.90433069173713e-05	0.000158602942159722	0.000158602942159722	TRUE	1	0.935497007509519	0.0014274264794375	0.000263509590422109	FALSE	TRUE	NOT_SIGNIFICANT
A02	cpps	5	-0.0123959276792748	0.0217907960404259	-0.568860708726662	0.569450671622483	-0.0551051031129677	0.030313247754418	-0.1	0.1	2.90703333327702e-05	1.24831341852532e-07	2.90703333327702e-05	TRUE	1	0.65326592199116	0.000261632999994932	5.2051610359352e-05	FALSE	TRUE	NOT_SIGNIFICANT
A02	cpps	10	-0.0317530171511328	0.0265881192151772	-1.19425585894798	0.232377898627693	-0.0838647732295374	0.0203587389272719	-0.1	0.1	0.00513175664229359	3.61030310824097e-07	0.00513175664229359	TRUE	1	0.322409126368265	0.0461858097806423	0.00733108091756227	FALSE	TRUE	NOT_SIGNIFICANT
A02	cpps	15	-0.0459368107588127	0.0221988263914757	-2.06933510577173	0.0385146515180796	-0.0894457109851624	-0.00242791053246303	-0.1	0.1	0.00743751274265836	2.44778227139776e-11	0.00743751274265836	TRUE	0.346631863662716	0.0696681409712703	0.0669376146839252	0.010373373035813	FALSE	FALSE	NOT_SIGNIFICANT
A02	cpps	20	-0.0562141796883939	0.0335711405462308	-1.67447929303985	0.0940364406529483	-0.122012406078939	0.0095840467021508	-0.1	0.1	0.0960708268101029	1.63389085826824e-06	0.0960708268101029	FALSE	0.846327965876535	0.149208430550019	0.864637441290926	0.118412879556638	FALSE	FALSE	NOT_SIGNIFICANT
A02	energy	-20	0.0273645076934042	0.0140287232597793	1.95060570991938	0.0511039674572201	-0.000131284644842487	0.0548603000316509	-0.1	0.1	0	1.12363153215283e-07	1.12363153215283e-07	TRUE	0.459935707114981	0.0890601444995653	1.01126837893755e-06	2.4813529668375e-07	FALSE	TRUE	NOT_SIGNIFICANT
A02	energy	-15	0.0444762357441833	0.00927645552313059	4.79452907775852	1.63057413154355e-06	0.0262947170146596	0.0626577544737069	-0.1	0.1	0	1.07895950164831e-09	1.07895950164831e-09	TRUE	1.46751671838919e-05	6.04338664138518e-06	9.71063551483479e-09	2.96294578172852e-09	TRUE	TRUE	SIGNIFICANT
A02	energy	-10	0.0441289712524894	0.0111106551758064	3.97177039105495	7.13404650062087e-05	0.0223524872632653	0.0659054552417135	-0.1	0.1	0	2.47038291254823e-07	2.47038291254823e-07	TRUE	0.000642064185055878	0.000211231544431791	2.22334462129341e-06	5.3008216342128e-07	TRUE	TRUE	SIGNIFICANT
A02	energy	-5	0.0165469158644823	0.00910594761713314	1.81715473888173	0.0691934231180596	-0.00130041351020701	0.0343942452391715	-0.1	0.1	0	2.48473963281829e-20	2.48473963281829e-20	TRUE	0.622740808062536	0.11496085972593	2.23626566953646e-19	2.74356667790353e-19	FALSE	TRUE	NOT_SIGNIFICANT
A02	energy	0	-0.0173129520191481	0.011275175423848	-1.5354929185873	0.124662795207317	-0.0394118897692612	0.00478598573096507	-0.1	0.1	1.12021503184678e-13	1.18204309674208e-25	1.12021503184678e-13	TRUE	1	0.189860004195052	1.0081935286621e-12	5.3010175614178e-13	FALSE	TRUE	NOT_SIGNIFICANT
A02	energy	5	-0.0357639242404826	0.00910594761713337	-3.92753458994105	8.58210811355481e-05	-0.0536112536151724	-0.0179165948657929	-0.1	0.1	8.67417249139635e-13	1.43225451264658e-50	8.67417249139635e-13	TRUE	0.000772389730219933	0.00025129929835271	7.80675524225671e-12	3.64865985749212e-12	TRUE	TRUE	SIGNIFICANT
A02	energy	10	-0.0449331503672165	0.0111106551758062	-4.04414948139689	5.25134082287345e-05	-0.0667096343564403	-0.0231566663779928	-0.1	0.1	3.59389423332246e-07	3.41433842064891e-39	3.59389423332246e-07	TRUE	0.00047262067405861	0.000159040607778453	3.23450480999021e-06	7.58870097076057e-07	TRUE	TRUE	SIGNIFICANT
A02	energy	15	-0.0554045697398906	0.00927645552313027	-5.97260123780497	2.33500153703903e-09	-0.0735860884694136	-0.0372230510103676	-0.1	0.1	7.64612559711608e-07	2.71110965294473e-63	7.64612559711608e-07	TRUE	2.10150138333513e-08	1.1786198234578e-08	6.88151303740447e-06	1.56465118396584e-06	TRUE	TRUE	SIGNIFICANT
A02	energy	20	-0.0677754230648138	0.0140287232597776	-4.83118968203868	1.35719625676446e-06	-0.0952712154030573	-0.0402796307265702	-0.1	0.1	0.0108081658117851	2.89819491625225e-33	0.0108081658117851	TRUE	1.22147663108801e-05	5.10151784457563e-06	0.0972734923060659	0.0147637316501188	TRUE	FALSE	SIGNIFICANT
A02	flatness	-20	0.0783874247532603	0.0184116921670339	4.25748073789831	2.067434671573e-05	0.0423011712114355	0.114473678295085	-0.1	0.1	0	0.120227443220276	0.120227443220276	FALSE	0.00018606912044157	6.60084563815476e-05	1	0.146484011279877	TRUE	FALSE	SIGNIFICANT
A02	flatness	-15	0.0863727888634489	0.0121746819243903	7.09445958423051	1.29857916819814e-12	0.062510850768413	0.110234726958485	-0.1	0.1	0	0.131504517575821	0.131504517575821	FALSE	1.16872125137833e-11	8.82367896339762e-12	1	0.159490604840241	TRUE	FALSE	SIGNIFICANT
A02	flatness	-10	0.0822881565493709	0.0145819372927229	5.64315666001642	1.66960295657943e-08	0.0537080846308126	0.110868228467929	-0.1	0.1	0	0.112251200837101	0.112251200837101	FALSE	1.50264266092149e-07	7.62835833609567e-08	1	0.1373975437498	TRUE	FALSE	SIGNIFICANT
A02	flatness	-5	0.0576761285743364	0.0119509025384021	4.82608977765524	1.39239760414933e-06	0.03425279001632	0.0810994671323529	-0.1	0.1	0	0.000198945198422422	0.000198945198422422	TRUE	1.2531578437344e-05	5.19697697323341e-06	0.0017905067858018	0.000328476495837644	TRUE	TRUE	SIGNIFICANT
A02	flatness	0	0.0185296944519636	0.0147978583074936	1.25218758464394	0.210501518895777	-0.0104735748790506	0.0475329637829779	-0.1	0.1	5.55111512312578e-16	1.84011797425733e-08	1.84011797425733e-08	TRUE	1	0.29443515941689	1.6561061768316e-07	4.43301148343811e-08	FALSE	TRUE	NOT_SIGNIFICANT
A02	flatness	5	-0.023108795681352	0.0119509025384025	-1.93364439272225	0.0531568651573146	-0.0465321342393691	0.000314542876665134	-0.1	0.1	6.21753759588728e-11	3.47890785192145e-25	6.21753759588728e-11	TRUE	0.478411786415831	0.091769180890478	5.59578383629855e-10	2.00932617428065e-10	FALSE	TRUE	NOT_SIGNIFICANT
A02	flatness	10	-0.0454499379484124	0.0145819372927232	-3.11686554646571	0.00182784914983658	-0.0740300098669713	-0.0168698660298535	-0.1	0.1	9.16689064170972e-05	9.83822670597703e-24	9.16689064170972e-05	TRUE	0.0164506423485292	0.00436378400636661	0.000825020157753875	0.000157741949354096	TRUE	TRUE	SIGNIFICANT
A02	flatness	15	-0.0319322191871067	0.0121746819243901	-2.6228380655379	0.00872007078696669	-0.0557941572821421	-0.00807028109207123	-0.1	0.1	1.12929039453036e-08	1.15440336261876e-27	1.12929039453036e-08	TRUE	0.0784806370827002	0.0182673419647919	1.01636135507732e-07	2.78383213535391e-08	FALSE	TRUE	NOT_SIGNIFICANT
A02	flatness	20	0.00334725716352597	0.0184116921670372	0.181800626099898	0.855739193153709	-0.0327389963783053	0.0394335107053572	-0.1	0.1	9.93484949862733e-09	7.6243602920132e-08	7.6243602920132e-08	TRUE	1	0.8933909016411	6.86192426281188e-07	1.7268850234047e-07	FALSE	TRUE	NOT_SIGNIFICANT
A02	flux	-15	-0.0673365730116796	0.0148687269751502	-4.52873827895406	5.93369413570239e-06	-0.0964787423789332	-0.038194403644426	-0.1	0.1	0.0140178289000424	1.10330717130865e-29	0.0140178289000424	TRUE	4.74695530856191e-05	2.04211551423524e-05	0.112142631200339	0.0190498700436474	TRUE	FALSE	SIGNIFICANT
A02	flux	-10	-0.0458533252295174	0.0107260092683054	-4.27496602720743	1.91166442245146e-05	-0.0668759170932388	-0.0248307333657961	-0.1	0.1	2.23035800273053e-07	2.05491384487307e-42	2.23035800273053e-07	TRUE	0.000152933153796117	6.14049784181378e-05	1.78428640218442e-06	4.84463008789828e-07	TRUE	TRUE	SIGNIFICANT
A02	flux	-5	-0.0346588623247474	0.0116012086553962	-2.9875216759097	0.00281249349974973	-0.0573968134664583	-0.0119209111830364	-0.1	0.1	8.89265550085838e-09	1.89158451074792e-31	8.89265550085838e-09	TRUE	0.0224999479979978	0.00642509290891102	7.1141244006867e-08	2.21272648612908e-08	TRUE	TRUE	SIGNIFICANT
A02	flux	0	-0.0278495187559034	0.0112131178519667	-2.48365522627758	0.0130041644370877	-0.0498268259001612	-0.0058722116116456	-0.1	0.1	6.19521101086207e-11	2.04824890423e-30	6.19521101086207e-11	TRUE	0.104033315496702	0.0262774755707533	4.95616880868966e-10	2.00932617428065e-10	FALSE	TRUE	NOT_SIGNIFICANT
A02	flux	5	0.010059784451911	0.0112131178519665	0.897144271978452	0.369641937483061	-0.0119175226923464	0.0320370915961685	-0.1	0.1	0	5.24515853030311e-16	5.24515853030311e-16	TRUE	1	0.465344956926419	4.19612682424249e-15	3.43201730995142e-15	FALSE	TRUE	NOT_SIGNIFICANT
A02	flux	10	0.0752324339811943	0.0116012086553969	6.48487896527886	8.88030449445401e-11	0.0524944828394821	0.0979703851229065	-0.1	0.1	0	0.0163840767734525	0.0163840767734525	TRUE	7.10424359556321e-10	5.11582758919633e-10	0.13107261418762	0.0220394941368777	TRUE	FALSE	SIGNIFICANT
A02	flux	15	0.125589171717594	0.0107260092683052	11.7088442286455	1.14834276093422e-31	0.104566579853873	0.146611763581315	-0.1	0.1	0	0.991476958637678	0.991476958637678	FALSE	9.18674208747376e-31	2.89819839664351e-30	1	1	TRUE	FALSE	SIGNIFICANT
A02	flux	20	0.158023862663655	0.0148687269751517	10.6279349219164	2.20950710586393e-26	0.128881693296398	0.187166032030911	-0.1	0.1	0	0.999952380090627	0.999952380090627	FALSE	1.76760568469114e-25	3.77754440679962e-25	1	1	TRUE	FALSE	SIGNIFICANT
A02	tilt	-20	0.145196793731691	0.013213850475279	10.988227390898	4.35392995959684e-28	0.119298122703047	0.171095464760336	-0.1	0.1	0	0.999687366539985	0.999687366539985	FALSE	3.91853696363716e-27	8.24136742352259e-27	1	1	TRUE	FALSE	SIGNIFICANT
A02	tilt	-15	0.138962668151816	0.00873762308610524	15.9039439882452	5.94981059820963e-57	0.121837241592564	0.156088094711068	-0.1	0.1	0	0.999995886384427	0.999995886384427	FALSE	5.35482953838867e-56	7.88349904262776e-55	1	1	TRUE	FALSE	SIGNIFICANT
A02	tilt	-10	0.129595491042722	0.0104652813700044	12.3833737919525	3.21536487311516e-35	0.109083916469435	0.150107065616009	-0.1	0.1	0	0.997657782702749	0.997657782702749	FALSE	2.89382838580364e-34	1.2172452733936e-33	1	1	TRUE	FALSE	SIGNIFICANT
A02	tilt	-5	0.113591157686662	0.00857701930677546	13.2436635180394	4.9094361794856e-40	0.096780508750677	0.130401806622646	-0.1	0.1	0	0.943471548394152	0.943471548394152	FALSE	4.41849256153704e-39	2.89111241680819e-38	1	1	TRUE	FALSE	SIGNIFICANT
A02	tilt	0	0.0859613506117683	0.0106202452906346	8.09410218496296	5.76882479710022e-16	0.0651460523351433	0.106776648888393	-0.1	0.1	0	0.0931046909832898	0.0931046909832898	FALSE	5.1919423173902e-15	4.93141474590825e-15	0.837942218849608	0.115293192105476	TRUE	FALSE	SIGNIFICANT
A02	tilt	5	0.0432918633893214	0.00857701930677556	5.04742519993189	4.47804001184908e-07	0.0264812144533366	0.0601025123253062	-0.1	0.1	0	1.90046799368611e-11	1.90046799368611e-11	TRUE	4.03023601066417e-06	1.71982696107247e-06	1.7104211943175e-10	6.54057166658207e-11	TRUE	TRUE	SIGNIFICANT
A02	tilt	10	-0.010050853482696	0.010465281370004	-0.960399737698802	0.336854070076335	-0.030562428055982	0.0104607210905899	-0.1	0.1	0	3.65272942923507e-26	3.65272942923507e-26	TRUE	1	0.432787976446324	3.28745648631156e-25	8.06644415622745e-25	FALSE	TRUE	NOT_SIGNIFICANT
A02	tilt	15	-0.0684436531529091	0.00873762308610586	-7.83321190195819	4.7556179721669e-15	-0.0855690797121623	-0.0513182265936559	-0.1	0.1	0.000152187254325309	4.11190353148146e-83	0.000152187254325309	TRUE	4.28005617495021e-14	3.87765773115147e-14	0.00136968528892778	0.000256061094579091	TRUE	TRUE	SIGNIFICANT
A02	tilt	20	-0.129017260283078	0.0132138504752794	-9.763789935753	1.61022709727717e-22	-0.154915931311723	-0.103118589254433	-0.1	0.1	0.985953065834855	1.35816233036534e-67	0.985953065834855	FALSE	1.44920438754945e-21	2.08151307696805e-21	1	1	TRUE	FALSE	SIGNIFICANT
A03	centroid	-20	0.109831916430941	0.0155869201913652	7.04641552548558	1.83585490407822e-12	0.0792821142259647	0.140381718635917	-0.1	0.1	0	0.735907786086967	0.735907786086967	FALSE	1.6522694136704e-11	1.21625387395182e-11	1	0.804187889950706	TRUE	FALSE	SIGNIFICANT
A03	centroid	-15	0.0780380799906663	0.0103068090531344	7.57150730049993	3.68918333823284e-14	0.0578371054509914	0.0982390545303412	-0.1	0.1	0	0.0165521263785151	0.0165521263785151	TRUE	3.32026500440956e-13	2.8753928959756e-13	0.148969137406636	0.0222091822294	TRUE	FALSE	SIGNIFICANT
A03	centroid	-10	0.0455380228510126	0.0123447367441929	3.68886139855792	0.000225259884778776	0.0213427834337663	0.0697332622682588	-0.1	0.1	0	5.12676070716571e-06	5.12676070716571e-06	TRUE	0.00202733896300898	0.000631681158374345	4.61408463644914e-05	9.88066609017391e-06	TRUE	TRUE	SIGNIFICANT
A03	centroid	-5	0.00995560259289037	0.010117362510241	0.984011651535974	0.325109784062437	-0.00987406354571769	0.0297852687314984	-0.1	0.1	0	2.79265500335025e-19	2.79265500335025e-19	TRUE	1	0.422919358989813	2.51338950301523e-18	2.84635990726083e-18	FALSE	TRUE	NOT_SIGNIFICANT
A03	centroid	0	-0.0377650100816291	0.0125275305685915	-3.01456139938002	0.00257351115448264	-0.0623185188112931	-0.0132115013519652	-0.1	0.1	3.38482942230378e-07	1.97571034453847e-28	3.38482942230378e-07	TRUE	0.0231616003903438	0.0059302648342426	3.0463464800734e-06	7.17583837528401e-07	TRUE	TRUE	SIGNIFICANT
A03	centroid	5	-0.101068357681182	0.0101173625102411	-9.98959536923556	1.69271285889464e-23	-0.12089802381979	-0.0812386915425734	-0.1	0.1	0.542048733830591	3.44445917757571e-88	0.542048733830591	FALSE	1.52344157300518e-22	2.36088898740568e-22	1	0.604812271432028	TRUE	FALSE	SIGNIFICANT
A03	centroid	10	-0.154274148678391	0.0123447367441927	-12.4971598726854	7.73661792529364e-36	-0.178469388095637	-0.130078909261145	-0.1	0.1	0.999994500535652	1.43663206908524e-94	0.999994500535652	FALSE	6.96295613276428e-35	3.15415961569664e-34	1	1	TRUE	FALSE	SIGNIFICANT
A03	centroid	15	-0.173502721096166	0.0103068090531345	-16.8337960082225	1.37966219325247e-63	-0.193703695635841	-0.153301746556491	-0.1	0.1	0.999999999999504	1.85706737384046e-155	0.999999999999504	FALSE	1.24169597392722e-62	3.65610481211905e-61	1	1	TRUE	FALSE	SIGNIFICANT
A03	centroid	20	-0.17120176519458	0.0155869201913668	-10.9836813875139	4.57876025225649e-28	-0.201751567399559	-0.140651962989601	-0.1	0.1	0.99999753853752	4.17462587523086e-68	0.99999753853752	FALSE	4.12088422703084e-27	8.36807908171014e-27	1	1	TRUE	FALSE	SIGNIFICANT
A03	cpps	-20	-0.0231039410775807	0.0326062589366057	-0.708573808559278	0.478588994455087	-0.0870110342639151	0.0408031521087537	-0.1	0.1	0.00917887986628008	7.98532344066409e-05	0.00917887986628008	TRUE	1	0.573873681133928	0.0826099187965207	0.0126687664821053	FALSE	FALSE	NOT_SIGNIFICANT
A03	cpps	-15	0.0303781002858281	0.0215608010223094	1.40895044921546	0.158849820489925	-0.0118802931957327	0.0726364937673888	-0.1	0.1	7.37852223764435e-10	0.000620910665199785	0.000620910665199785	TRUE	1	0.23648990129118	0.00558819598679806	0.000979412656416328	FALSE	TRUE	NOT_SIGNIFICANT
A03	cpps	-10	0.0759162436584067	0.0258239394212302	2.93976230427473	0.0032846411848521	0.0253022524538514	0.126530234862962	-0.1	0.1	4.8079318304417e-12	0.175509762134575	0.175509762134575	FALSE	0.0295617706636689	0.00737652469479497	1	0.210930099617516	TRUE	FALSE	SIGNIFICANT
A03	cpps	-5	0.107010937129394	0.0211644980351645	5.05615285331108	4.27798498353401e-07	0.0655292832296027	0.148492591029185	-0.1	0.1	0	0.629775690170567	0.629775690170567	FALSE	3.85018648518061e-06	1.65498689144016e-06	1	0.69682905175449	TRUE	FALSE	SIGNIFICANT
A03	cpps	0	0.122940013108302	0.026206325594841	4.69123428476764	2.71561788181077e-06	0.0715765587752833	0.174303467441321	-0.1	0.1	0	0.809311427484318	0.809311427484318	FALSE	2.44405609362969e-05	9.72484781999803e-06	1	0.87537766646263	TRUE	FALSE	SIGNIFICANT
A03	cpps	5	0.124722398006981	0.0211644980351644	5.89300052379025	3.79245204747231e-09	0.0832407441071905	0.166204051906772	-0.1	0.1	0	0.878618193598813	0.878618193598813	FALSE	3.41320684272508e-08	1.89622602373615e-08	1	0.942647049812492	TRUE	FALSE	SIGNIFICANT
A03	cpps	10	0.114564009926358	0.0258239394212302	4.43634908127817	9.14974296222888e-06	0.0639500187218023	0.165178001130913	-0.1	0.1	0	0.713613816654049	0.713613816654049	FALSE	8.23476866600599e-05	3.10856651921879e-05	1	0.782909025919304	TRUE	FALSE	SIGNIFICANT
A03	cpps	15	0.0953369127987684	0.0215608010223094	4.42177044814435	9.789543094176e-06	0.0530785193172075	0.137595306280329	-0.1	0.1	0	0.414386246348998	0.414386246348998	FALSE	8.8105887847584e-05	3.30475021650527e-05	1	0.472311205516062	TRUE	FALSE	SIGNIFICANT
